time;id;trait_1;trait_2;trait_3;trait_4
"15-Apr-2018 19:17:32";2393;56.5505923803624;0;0;0.00111119715037943
"21-Apr-2018 04:11:23";2393;6;0;0;6.83861996649076e-05
"25-Apr-2018 18:11:20";2393;6;0;0;0.00013840830449827
"30-Apr-2018 06:29:36";2393;29.9398660760075;0.000263745280668936;7.4682113674216;0.000136756812198708
"12-Apr-2018 18:45:50";2399;54;0;0;0.104046242774566
"17-Apr-2018 18:47:12";2399;56.6877870563674;0;0;0.0015875086986778
"18-Apr-2018 20:36:24";2399;30.1912084576863;0;0;0.000910516465172745
"20-Apr-2018 18:24:42";2399;55.494811075644;0;0;0.00137796006235617
"22-Apr-2018 06:16:58";2399;54;0;0;0.109756097560976
"25-Apr-2018 18:54:14";2399;29.8467576591881;0.00105441977622869;13.4138011832933;0.000390525843047664
"26-Apr-2018 23:51:40";2399;32.6384961333845;0;0;0.00113726289067703
"18-Apr-2018 10:56:07";2401;54;0;0;1.63636363636364
"22-Apr-2018 01:55:44";2401;6;0;0;0.000203348471497323
"30-Apr-2018 18:24:55";2401;11.7310481887804;0;0;0.000151267083231731
"18-Apr-2018 21:36:05";2415;32.2736821936473;0;0;0.00153442476368901
"26-Apr-2018 14:40:55";2415;0.600000000000001;0;0;0.00114285714285714
"28-Apr-2018 02:52:13";2415;6;0;0;0.0147058823529412
"17-Apr-2018 14:15:59";2429;59.4;0;0;0.0831932773109244
"18-Apr-2018 06:40:25";2429;42.3947710046767;0;0;0.000756045040173786
"22-Apr-2018 03:13:31";2429;6;0;0;0.111111111111111
"24-Apr-2018 11:01:48";2429;54;0;0;1.5
"30-Apr-2018 21:58:54";2429;21.3526561540037;0;0;0.000157982504900383
"30-Apr-2018 09:31:06";2431;4.53533597203185;0;0;3.37281113797724e-05
"12-Apr-2018 01:17:51";2437;6;0;0;0.166666666666667
"16-Apr-2018 08:25:10";2437;59.4;0;0;1.52307692307692
"17-Apr-2018 05:48:49";2437;59.4;0;0;0.10531914893617
"17-Apr-2018 14:46:20";2437;59.4000000000001;0;0;0.1375
"21-Apr-2018 18:18:41";2437;55.0522684839432;0;0;0.00262355969273445
"22-Apr-2018 08:18:00";2437;30.0030618753987;0;0;0.00136856551910773
"23-Apr-2018 12:25:13";2437;0.6;0;0;0.00101010101010101
"24-Apr-2018 10:38:07";2437;54;0;0;1.63636363636364
"28-Apr-2018 01:54:30";2437;6;0;0;0.000280662363177098
"30-Apr-2018 21:26:55";2437;3.35336411267313;0;0;0.000171188462935104
"20-Apr-2018 22:42:50";2462;29.6181740002867;0;0;0.00135683913812049
"17-Apr-2018 15:19:43";2471;59.4000000000001;0;0;0.00170640620511347
"20-Apr-2018 22:20:23";2471;29.5826340751551;0;0;0.000950770013156004
"30-Apr-2018 23:11:47";2471;3.28244529019981;0;0;0.000233904218204884
"18-Apr-2018 01:40:48";2495;53.9999999999999;0;0;0.209302325581395
"18-Apr-2018 14:52:26";2495;59.4;0;0;1.65
"18-Apr-2018 23:31:10";2495;59.4;0;0;0.353571428571429
"22-Apr-2018 05:06:54";2495;6;0;0;0.000249916694435188
"27-Apr-2018 08:33:14";2495;57;0;0;1
"18-Apr-2018 05:52:42";2506;59.4;0;0;0.421276595744681
"24-Apr-2018 13:24:17";2506;55.6532896011927;0;0;0.000833821415260103
"18-Apr-2018 03:03:55";2523;54;0;0;0.75
"20-Apr-2018 21:39:52";2523;38.7497037736659;0.000422873824754218;16.2820710379587;0.000275231855482595
"30-Apr-2018 17:56:55";2523;54;0;0;0.0012173952251054
"15-Apr-2018 03:14:12";2528;6;0;0;0.0181818181818182
"17-Apr-2018 04:24:37";2528;59.1;0;0;1.31333333333333
"17-Apr-2018 20:42:25";2528;59.4;0;0;0.282857142857143
"18-Apr-2018 21:59:12";2528;59.4;0;0;0.792
"27-Apr-2018 01:48:40";2528;31.9592018469657;0;0;0.00277044854881266
"18-Apr-2018 10:26:22";2543;54;0;0;2
"15-Apr-2018 04:13:44";2547;47.164505037261;0.000756592590610492;6.98531862237868;0.00028985036343585
"17-Apr-2018 13:44:43";2547;57.624745946695;0;0;0.000674606007415837
"20-Apr-2018 21:53:51";2547;30;0;0;0.00121615047835252
"22-Apr-2018 02:25:54";2547;6;0;0;0.000158524663795609
"23-Apr-2018 14:03:31";2547;29.686660819108;0;0;0.00114702111868295
"28-Apr-2018 19:11:01";2547;26.8272767511342;0;0;0.000842831323079193
"29-Apr-2018 21:59:55";2547;4.60929162833487;0;0;4.89795223005894e-05
"18-Apr-2018 10:35:07";2553;54;0;0;1.5
"11-Apr-2018 22:13:08";2571;6;0;0;0.133333333333333
"14-Apr-2018 18:29:21";2571;57.6162653774703;0;0;0.000425805991545134
"17-Apr-2018 20:34:37";2571;56.7698134412228;0.00049449314452686;12.5088222072376;0.000483254663969431
"24-Apr-2018 09:17:12";2571;32.4585484618952;0;0;0.00203760241150101
"26-Apr-2018 06:44:44";2571;17.660840323575;0;0;0.00027433277647385
"28-Apr-2018 04:11:24";2571;6;0;0;0.0166666666666667
"28-Apr-2018 20:46:28";2571;27.344172441077;0;0;0.000624081603293726
"16-Apr-2018 10:03:07";2589;59.1;0;0;1.31333333333333
"17-Apr-2018 21:31:16";2589;59.4;0;0;0.33
"27-Apr-2018 18:38:02";2589;29.7428097956178;0;0;0.00103678313952665
"30-Apr-2018 18:08:19";2589;30.0053491827637;0;0;0.0012927191679049
"21-Apr-2018 18:54:07";2599;40.496673474639;0.00095043581743913;6.6839680770739;0.000780973593644463
"11-Apr-2018 23:23:47";2601;6;0;0;0.2
"18-Apr-2018 15:00:38";2601;32.7076683739409;0;0;0.000965214001928376
"26-Apr-2018 06:04:11";2601;46.6231457483491;0.000446237407315589;8.3816421242929;0.00037378434529727
"30-Apr-2018 22:32:28";2601;27.3829454660403;0.00058861359697409;13.5419387187844;0.000348936295722549
"18-Apr-2018 07:42:37";2605;59.4;0;0;1.2375
"18-Apr-2018 17:57:42";2605;54;0;0;0.72
"12-Apr-2018 01:40:38";2607;45;0;0;0.714285714285714
"15-Apr-2018 03:58:00";2607;35.8379823854216;0.000775771588506411;16.9601955291691;0.000495885368339392
"16-Apr-2018 21:17:31";2607;59.2498672734168;0;0;0.00249475413980533
"18-Apr-2018 18:19:51";2607;56.6807831129857;0.00120447724876308;14.744307121421;0.00114972828291021
"23-Apr-2018 17:41:51";2607;32.2090019279253;0;0;0.00149650142235045
"24-Apr-2018 08:11:03";2607;59.4;0;0;1.1
"27-Apr-2018 19:11:20";2607;26.8823463687151;0;0;0.0012495724546802
"29-Apr-2018 04:27:58";2607;0.600000000000001;0;0;0.00172413793103448
"02-May-2018 10:09:47";2607;29.9924492685229;0;0;0.00132137800849457
"17-Apr-2018 04:08:40";2612;59.3341982981727;0;0;0.000387663983081787
"01-May-2018 02:35:54";2612;3.2837312645929;0;0;3.8343820824803e-05
"18-Apr-2018 13:13:58";2619;54;0;0;1.63636363636364
"22-Apr-2018 00:36:00";2619;59.1;0;0;1.23125
"17-Apr-2018 14:09:26";2620;56.6916248680042;0;0;0.000609294565073917
"20-Apr-2018 22:58:38";2620;56.6997338765318;0;0;0.00185479992951163
"23-Apr-2018 09:57:45";2620;16.7137290252512;0;0;0.000312492286426579
"26-Apr-2018 14:50:04";2620;3.33368423554014;0;0;7.34829069984243e-05
"27-Apr-2018 23:22:01";2620;4.16624542587444;6.59333413918528e-05;1.98124745881913;3.85456457367755e-05
"16-Apr-2018 21:30:39";2626;58.7996749076898;0;0;0.00235159366239796
"17-Apr-2018 20:53:01";2626;59.4;0;0;0.825
"21-Apr-2018 18:47:10";2626;55.8360824851121;0.00124804662752883;12.1389752948023;0.00118276588360379
"26-Apr-2018 08:16:18";2626;3.26504934588019;0;0;0.000140213240970643
"27-Apr-2018 04:45:43";2626;32.177535971223;0;0;0.00102170894863057
"27-Apr-2018 18:52:35";2626;27.3042774751682;0;0;0.00158748652821065
"29-Apr-2018 03:34:12";2632;15.2666305816403;0;0;2.20477222566797e-05
"22-Apr-2018 04:54:03";2640;6;0;0;0.133333333333333
"23-Apr-2018 15:58:55";2640;54;0;0;0.000551521279529369
"17-Apr-2018 23:05:18";2644;59.4;0;0;1.98
"15-Apr-2018 07:51:09";2659;45.748207272481;0;0;0.000722423483206934
"22-Apr-2018 00:07:12";2659;51;0;0;0.944444444444444
"28-Apr-2018 23:57:10";2659;33.1289789478055;0.000822156708051322;12.7949270253739;0.000438190473631632
"15-Apr-2018 23:27:05";2661;0.600000000000001;0;0;0.00176991150442478
"16-Apr-2018 20:20:44";2661;59.4;0;0;1.2375
"17-Apr-2018 20:15:13";2661;59.4;0;0;0.13943661971831
"22-Apr-2018 09:26:35";2661;6;0;0;0.000346020761245675
"24-Apr-2018 09:09:12";2661;59.4;0;0;1.41428571428571
"26-Apr-2018 23:42:31";2661;33.0356085918854;0;0;0.00244232299124901
"27-Apr-2018 22:36:23";2661;3.29918334425568;0;0;0.00014367091798155
"30-Apr-2018 22:53:11";2661;27.5976479235575;0;0;0.00186959922351323
"27-Apr-2018 07:39:03";2675;31.4592850930521;0;0;0.000228249252510742
"27-Apr-2018 07:19:02";2677;35.8439452795136;0;0;0.00140741991780668
"29-Apr-2018 04:41:04";2677;0.600000000000001;0;0;0.0016
"22-Apr-2018 01:10:32";2683;32.379677714984;0;0;0.0012445512330956
"24-Apr-2018 12:31:35";2683;28.5539335749976;0;0;0.00484261501210654
"26-Apr-2018 05:29:09";2683;6;0;0;0.000244458930899609
"17-Apr-2018 22:22:41";2703;59.4;0;0;0.000688065424133257
"26-Apr-2018 04:37:33";2703;30.1581882710833;0;0;0.0009599459185398
"16-Apr-2018 18:02:25";2712;59.4;0;0;1.8
"17-Apr-2018 17:49:46";2712;59.4;0;0;1.32
"18-Apr-2018 17:47:12";2712;30.0113258002779;0;0;0.000865165299006371
"27-Apr-2018 17:05:15";2712;32.3332815069517;0;0;0.000840932874869188
"28-Apr-2018 16:47:27";2712;3.27448863046413;0;0;0.000122709810177363
"16-Apr-2018 19:07:34";2713;58.9548722200546;0;0;0.00192584373780726
"18-Apr-2018 01:52:27";2713;45.4953212481892;0;0;0.000431831634027872
"20-Apr-2018 21:06:44";2713;31.2867834106158;0;0;0.000905925150154873
"22-Apr-2018 02:08:36";2713;6;0;0;0.111111111111111
"25-Apr-2018 10:03:35";2713;30.0017842539588;0;0;0.000797507451287839
"27-Apr-2018 10:37:04";2713;29.865719819961;0;0;0.000995924491121213
"11-Apr-2018 23:03:14";2723;6;0;0;0.153846153846154
"28-Apr-2018 22:02:58";2723;27.8204442429737;0;0;0.00117536588524803
"11-Apr-2018 22:24:11";2724;6;0;0;0.125
"18-Apr-2018 05:33:42";2724;59.4;0;0;0.347368421052632
"01-May-2018 05:02:23";2724;29.8918722666887;0;0;0.000214539153395495
"12-Apr-2018 00:14:41";2732;6;0;0;0.111111111111111
"16-Apr-2018 18:49:43";2732;59.4;0;0;1.16470588235294
"23-Apr-2018 08:41:55";2732;48.011384194025;0.0010703088399582;5.30687985118005;0.000917044175412787
"27-Apr-2018 20:41:37";2732;29.6284123319299;0;0;0.00135814206165965
"28-Apr-2018 22:44:33";2732;0.600000000000001;0;0;2.65768958185684e-05
"30-Apr-2018 05:53:09";2732;30.5368860608471;0;0;0.00176667635406947
"30-Apr-2018 21:12:22";2732;30;0;0;0.00170299727520436
"17-Apr-2018 05:12:39";2734;59.1;0;0;1.31333333333333
"18-Apr-2018 00:48:37";2734;59.4000000000001;0;0;0.108791208791209
"29-Apr-2018 12:48:39";2734;31.5018999101917;0;0;0.000561147068842711
"17-Apr-2018 22:57:00";2741;59.4;0;0;1.52307692307692
"23-Apr-2018 20:54:06";2741;56.6994702073386;0;0;0.00122259844936279
"29-Apr-2018 10:20:31";2741;32.5691585861745;0;0;0.000450208395156784
"17-Apr-2018 21:58:45";2743;58.1037343329038;0;0;0.00045880285814689
"18-Apr-2018 00:16:55";2745;59.4000000000001;0;0;0.170689655172414
"26-Apr-2018 11:13:31";2745;32.7183617330175;0;0;0.000675949709341625
"28-Apr-2018 21:36:31";2745;0.600000000000001;0;0;0.00190476190476191
"14-Apr-2018 19:57:59";2750;58.1560327913049;0.000296559608980664;22.9929162986915;0.00029086806092952
"23-Apr-2018 16:22:25";2750;29.8869898848971;0;0;0.000292989187303802
"26-Apr-2018 08:10:24";2750;31.5958754746776;0;0;0.000592619647400262
"02-May-2018 14:17:52";2750;54;0;0;0.000926561427590941
"16-Apr-2018 11:29:20";2776;59.1;0;0;1.79090909090909
"22-Apr-2018 03:37:17";2776;6;0;0;0.117647058823529
"27-Apr-2018 21:26:40";2776;3.2980398989459;5.80770682695937e-05;1.49891105496994;2.90385341347969e-05
"12-Apr-2018 02:05:08";2778;45;0;0;1.5
"16-Apr-2018 00:37:17";2778;47.0737621346756;0.000758898762134676;8.85681654168768;0.000709300683137295
"18-Apr-2018 11:11:59";2778;55.6058737799762;0;0;0.000803315536113171
"27-Apr-2018 20:47:32";2778;36.918496554285;0.000412830510140559;9.31070924090674;0.000108503257002613
"12-Apr-2018 00:33:36";2779;6;0;0;0.222222222222222
"16-Apr-2018 00:44:08";2779;0.600000000000001;0;0;0.00170940170940171
"22-Apr-2018 04:11:32";2779;6;0;0;0.117647058823529
"26-Apr-2018 06:22:04";2779;3.26787194107023;0;0;0.000116867939228672
"17-Apr-2018 15:49:26";2785;59.4;0;0;0.000726685506661283
"21-Apr-2018 02:56:50";2785;15.4460837097428;0;0;4.2403866149941e-05
"18-Apr-2018 10:42:52";2786;54;0;0;1.05882352941176
"22-Apr-2018 01:23:50";2786;29.9522129458204;0;0;0.000410800992070423
"24-Apr-2018 00:48:37";2786;30.0342791849172;0;0;0.00140925537992763
"26-Apr-2018 13:03:06";2786;6;0;0;0.000120979937493699
"28-Apr-2018 18:24:49";2786;27.3022699577748;0;0;0.000842442619867734
"01-May-2018 00:13:22";2786;10.9037356624224;0;0;0.000245905725061892
"12-Apr-2018 00:40:18";2791;6;0;0;0.0952380952380953
"15-Apr-2018 09:49:17";2791;52.5182006823058;0;0;0.00184165006730336
"18-Apr-2018 00:24:58";2791;59.4;0;0;0.000991834894554926
"26-Apr-2018 01:48:49";2791;27.3033542011264;0;0;0.000683402776323779
"16-Apr-2018 20:31:26";2807;59.2502373574207;0;0;0.00195572624777477
"01-May-2018 00:31:09";2807;11.070204588281;0;0;7.49523630227971e-05
"11-Apr-2018 22:58:05";2813;6;0;0;0.2
"16-Apr-2018 12:13:03";2813;59.1;0;0;1.40714285714286
"23-Apr-2018 15:25:51";2813;54;0;0;0.000714011820862368
"17-Apr-2018 07:43:02";2814;59.4;0;0;1.32
"18-Apr-2018 03:10:08";2814;59.4;0;0;0.00193819949750383
"28-Apr-2018 15:39:30";2814;3.26507745525643;0;0;9.3999097608663e-05
"15-Apr-2018 20:26:31";2817;57.4034828198864;0.000235572194549319;18.7191555093753;0.000230677187909333
"29-Apr-2018 00:07:41";2817;17.7945508334957;0.000350759092277985;7.68481346691706;0.000112967866161014
"18-Apr-2018 10:14:46";2820;54;0;0;0.285714285714286
"17-Apr-2018 16:19:39";2827;59.4;0;0;0.000767501356694317
"15-Apr-2018 05:31:02";2831;53.3554153293804;0;0;0.00098876519546512
"18-Apr-2018 02:13:32";2831;56.6966575540311;0.00153195440243462;14.8316165471708;0.00143479027543031
"22-Apr-2018 10:20:53";2831;6;0;0;0.000336757029802997
"26-Apr-2018 12:56:06";2831;42.6935134308011;0.000413148413482271;21.0558919902167;0.000332837184284595
"18-Apr-2018 06:22:58";2832;56.7046302551577;0;0;0.00302775855608465
"23-Apr-2018 21:31:53";2832;30.026826258063;0;0;0.00110505892589119
"27-Apr-2018 10:47:55";2832;56.5063972777542;0;0;0.00162767616617042
"03-May-2018 05:17:19";2832;54;0;0;0.0983606557377049
"16-Apr-2018 09:44:05";2835;59.1;0;0;1.64166666666667
"17-Apr-2018 04:31:49";2835;59.1;0;0;1.97
"17-Apr-2018 18:54:27";2835;59.4;0;0;1.32
"18-Apr-2018 19:12:42";2835;30.2038098331748;0;0;0.000949188865381817
"22-Apr-2018 04:05:59";2835;6;0;0;0.125
"23-Apr-2018 19:56:17";2835;32.298454308094;0;0;0.000969436338504069
"24-Apr-2018 11:37:41";2835;54;0;0;0.00216259511413696
"25-Apr-2018 13:17:23";2835;29.5978062157221;0;0;0.00152346130408288
"27-Apr-2018 10:53:24";2835;59.1;0;0;1.15882352941176
"27-Apr-2018 18:20:16";2835;29.6844598862919;0;0;0.000399332190235538
"28-Apr-2018 14:35:28";2835;28.0403454142724;0.00086674585085551;7.90820618600877;0.000214093633245506
"17-Apr-2018 04:01:38";2849;59.1;0;0;1.23125
"18-Apr-2018 19:18:00";2849;29.9809834044988;0;0;0.00078606958916859
"22-Apr-2018 03:32:01";2849;6;0;0;0.125
"24-Apr-2018 10:17:42";2849;54;0;0;1.28571428571429
"27-Apr-2018 07:28:18";2849;57;0;0;1.05555555555556
"27-Apr-2018 19:10:08";2849;29.4750032746802;0;0;0.000916910448412871
"30-Apr-2018 18:25:53";2849;27.7695719643088;0;0;0.00156041208672788
"15-Apr-2018 16:48:36";2850;54.9647183815167;0;0;0.000555962263629708
"17-Apr-2018 22:40:53";2850;57.4422975232088;0;0;0.000691602956165516
"22-Apr-2018 05:25:42";2850;30.3471619959873;0;0;0.00140228248441309
"24-Apr-2018 09:53:15";2850;31.7845623004888;0;0;0.000460028467763874
"26-Apr-2018 13:57:35";2850;31.0091012586174;0.00125229270760863;13.99592359492;0.000629808028387964
"29-Apr-2018 02:52:34";2850;29.997445403464;0;0;0.00079149837013476
"11-Apr-2018 23:34:23";2858;6;0;0;0.1
"18-Apr-2018 12:40:13";2858;54;0;0;0.145161290322581
"23-Apr-2018 12:41:37";2858;46.6995874502095;0.000768196161605711;9.88039597365682;0.000625019816073464
"27-Apr-2018 00:55:36";2858;57.9963973950395;0;0;0.000808874471223989
"28-Apr-2018 18:07:19";2858;27.0069452130603;0;0;0.000764702922976304
"01-May-2018 14:27:22";2858;3.31176561485923;0;0;0.000118676020644683
"24-Apr-2018 12:45:55";2862;54;0;0;1.05882352941176
"28-Apr-2018 03:05:21";2862;3.30041206694816;0;0;3.9949845736738e-05
"02-May-2018 12:12:03";2862;29.9935060054417;0;0;0.000360777475459615
"29-Apr-2018 08:01:59";2866;54;0;0;0.000622902031352736
"18-Apr-2018 04:51:34";2870;44.4756098412145;0.000690978886756238;8.10368004488625;0.000609658609033693
"21-Apr-2018 06:29:17";2870;56.7001943028486;0;0;0.000686536731634183
"26-Apr-2018 04:47:00";2870;13.7595795378108;0;0;0.000293738737500176
"01-May-2018 21:54:11";2870;27.3;0;0;0.000457271113195538
"17-Apr-2018 15:40:14";2873;59.4;0;0;0.366666666666667
"26-Apr-2018 11:47:33";2873;32.6845067698259;0;0;0.000559316569954868
"22-Apr-2018 04:26:37";2876;6;0;0;0.000185752763072351
"28-Apr-2018 15:13:57";2876;3.30036370167482;0;0;0.000159196019283128
"01-May-2018 22:11:27";2876;3.29951392222756;0;0;5.12809322218828e-05
"25-Apr-2018 19:58:59";2878;32.0606829661152;0.000374840916321985;13.2446263161755;0.00011665365633486
"11-Apr-2018 21:51:26";2891;6;0;0;0.133333333333333
"16-Apr-2018 01:08:49";2891;0.600000000000001;0;0;0.00147058823529412
"17-Apr-2018 23:21:10";2891;56.6906741503731;0;0;0.00112840483477499
"23-Apr-2018 14:14:58";2891;29.8997421863152;0;0;0.000500679545499072
"18-Apr-2018 06:14:01";2897;56.6930570356299;0;0;0.00129268405689663
"25-Apr-2018 06:32:19";2897;59.4;0;0;0.160975609756098
"28-Apr-2018 15:18:04";2897;6;0;0;0.0121212121212121
"02-May-2018 16:38:38";2897;54;0;0;0.00112140216804419
"16-Apr-2018 21:55:01";2898;58.7952802703648;0;0;0.0022844692114008
"17-Apr-2018 21:01:49";2898;59.4;0;0;0.151145038167939
"18-Apr-2018 12:21:34";2898;56.6686061534045;0.000947413751854156;14.6773338437246;0.000887602277620938
"12-Apr-2018 01:58:49";2902;45;0;0;1.66666666666667
"17-Apr-2018 15:08:01";2902;56.7061408607314;0;0;0.00142761890506451
"22-Apr-2018 02:19:26";2902;6;0;0;0.000160470714094678
"24-Apr-2018 12:12:32";2902;54;0;0;1.05882352941176
"26-Apr-2018 02:28:40";2902;41.0304916746732;0.000523583284118855;5.18161991016287;0.000399676128858405
"30-Apr-2018 21:50:25";2902;4.19142889407513;4.51705187081231e-05;1.5368704358955;2.69834414387999e-05
"14-Apr-2018 18:37:04";2918;32.6528281178895;0;0;0.00118164887819839
"15-Apr-2018 21:39:50";2918;41.8578574533322;0.000694289439986843;6.22529196666094;0.000581852522327274
"23-Apr-2018 07:30:03";2918;42.7091996568596;0;0;0.0006139521322922
"25-Apr-2018 05:21:34";2918;41.6841535450743;0;0;0.000909303096135421
"15-Apr-2018 01:24:12";2919;28.5531850415177;0;0;0.000916139439686321
"18-Apr-2018 02:23:32";2920;54;0;0;0.461538461538461
"23-Apr-2018 12:09:31";2920;34.3519224349832;0.000300427882135162;16.6026906313681;0.000165249128924667
"11-Apr-2018 23:51:12";2928;6;0;0;0.0909090909090909
"15-Apr-2018 04:25:54";2928;28.839212529274;0;0;0.00168990845220353
"15-Apr-2018 17:37:25";2928;26.9301451187335;0;0;0.00138522427440633
"16-Apr-2018 09:56:47";2928;59.1;0;0;1.31333333333333
